id,text,creation_date,post_id,user_id,user_display_name,score
68370348,"Yes, that looks like it should work.",2016-11-12 19:34:05.933000 UTC,40566710,1670129,,1
22317016,try with $('#stockInfo').children().remove();,2013-03-29 23:21:19.650000 UTC,15712841,1260801,,0
48323926,The html might help too.,2015-05-07 16:08:26.940000 UTC,30106318,1291935,,0
39147810,"Oops.  I fixed it. df should have been a series, not a dataframe.  After that it worked.",2014-08-05 20:35:29.940000 UTC,25147707,847663,,1
24977002,"Yes, middleware above `app.use('/mobile', mobileApp)` will run for both. Express passes the requests along the middleware chain, until something sends a response. (Or your code neither sends a response nor call `next()`, in which case it just hangs.)",2013-06-21 14:33:54.062999 UTC,17236700,1380669,,0
65763112,now its saying the system can not find the path specified,2016-08-29 17:47:30.536999 UTC,39211978,6693857,,0
6793370,Do you allow some of the copies of **B** to be rotated in order to fit into **A**?,2011-05-05 18:37:27.963000 UTC,5900917,98117,,0
15281941,Thanks for the feedback :),2012-07-19 06:16:09.009999 UTC,11536076,1074097,,0
63584694,Should last 2 digits of `SUBACCNO` not be used for comparison?,2016-06-28 10:44:30.332999 UTC,38073990,5213457,,0
25071817,what do you mean for testing? so what's your actual code?,2013-06-25 07:30:36.417000 UTC,17290724,2046598,,0
28651101,"Note: instead of `LOWER(RIGHT(@string, LEN(@string) -1))` I used `LOWER(SUBSTRING(@string, 2, 8000))` because of LEN function (example: try `SELECT LEN('A   ')`)",2013-10-12 22:17:31.792999 UTC,19339651,924077,,1
13171046,I don't even think that the id is getting passed through to the php as I can't even echo or print it before any SQL queries are done?,2012-04-20 13:59:23.286999 UTC,10231872,1344311,,0
18568062,"the difference is I matched my class selectors to the wrappers you have on the live page, but those classes don't exist in your demo page. WHere you currently have `office` and `person` classes in the outer element for each one, the other page has the classes I used as the outer",2012-11-25 20:28:59.390000 UTC,13547401,1175966,,0
72237503,"*They are quite different and my useage-example is also not connected.* The macros in the duplicate post, are identical in functionality, and the usage is very much 'connected'. If you haven't, read the entire duplicate post, as it explains this macro in detail. There are also many similar questions on StackOverflow. Use search.",2017-03-02 09:15:09.190000 UTC,42550646,4082723,,0
59493431,"i looked on xslt , i think it will be harder to remove the parent element if the only note child exits",2016-03-10 13:15:24.562999 UTC,35869296,5714026,,0
35071415,"@LightnessRacesinOrbit Very true, especially since most compilers will warn you about it. If you turn VS's warning level to 4 it will warn you as well. Personally I learned variable == constant, so reading the other way is a bit awkward when I find it in someone else's code.",2014-04-09 16:35:01.940000 UTC,22967638,1549464,,0
53674282,Done: https://bitbucket.org/secdev/scapy/issues/5143/ppp-layer-doesnt-understand-ipv6-properly - I reused your data as a test case,2015-10-03 14:48:50.880000 UTC,32922882,168175,,0
24000651,You are welcome. Please try to move `django_nose` to the end of `INSTALLED_APPS`.,2013-05-21 20:26:39.292999 UTC,16657614,771848,,2
51867157,"I still think Fare calculation is ""Gut"" rather thank ""Skin"". Once you have strategy, you can substitute multiple rule implementations. I have implemented 40+ rule based state machine with strategies+ builder, which includes  financial transactions.",2015-08-13 06:21:39.470000 UTC,31960268,4999394,,0
40620390,Are you using server side pagination?,2014-09-20 06:31:19.417000 UTC,25945933,1624583,,0
45037845,"Thanks a lot, I wasn't aware that it's actually `disp` and the workspace browser that create the confusion. I actually want to have arrays of this class, although only 1D ones... so I determine the size of the array with `numel` and the size of the member variable(s) with `size`. The important thing is that those two work and it seems they do the way I want.",2015-02-05 14:44:57.217000 UTC,28345412,4532781,,0
12167495,"During registration no validation is taking place. For example, a visitor can enter without selecting the terms of service checkbox.  Correct behavior would be to disallow registration.  Or another example, a password mismatch, email mismatch, password strength etc.",2012-03-06 22:49:20.230000 UTC,9593076,1008103,,0
24600433,in that case is it possible to capture video in current browsers using flash ?,2013-06-10 10:23:28.163000 UTC,16784156,499097,,0
45425738,"yes , present I have taken the input box so that I can focus on the input element only, but If the user focus on the select element on the first page1.php",2015-02-17 07:39:08.599999 UTC,28539412,4485512,,0
69016569,"If you're referring to the Root folder of my tomcat install, there's nothing in there with the exception of Tomcat's default files.",2016-12-01 02:08:35.443000 UTC,40901176,4817002,,0
30997613,@MdAbdulGafur please check my edited answer...,2013-12-20 04:46:19.506999 UTC,20678661,2661118,,0
20355764,"So, I'm using CS5 Extended, and I want the script to export (Save for Web & Devices...) the file as PNG-24 with transparency @ 1280x720px.
The text layer, which should be edited, is the top layer, it's only content is e.g. #005
No folders, just 3 layers, here's a screen: http://imageshack.us/photo/my-images/706/helpal.png/",2013-01-29 13:41:31.759999 UTC,14576227,,user2019559,0
58514513,Did you connect the constraints with the interfacebuilder? What happens to you image with this code?,2016-02-15 10:15:23.132999 UTC,35395518,1436290,,0
52031119,How we could help on your question? You're not having idea how to use devise in AngularJS? Did you searched on anything that could help such as https://github.com/cloudspace/angular_devise ?,2015-08-18 08:09:37.983000 UTC,32029185,2923253,,0
40901624,"i alarmed alien, so there is no way to solve this? I really need to center it for all browsers and OS :-/",2014-09-29 13:05:04.306999 UTC,26100141,1945805,,0
44241896,"this is indicative of a bug elsewhere in the code, likely related to accesing an array out of bounds. try turning on bounds checking",2015-01-13 12:44:30.779999 UTC,27920043,1004168,,3
43483903,The pre tag was deprecated in html 4.0 and will not work at all in html 5. Don't use that.,2014-12-17 14:21:42.109999 UTC,27517788,3813116,,0
14191348,However mouse pointer can be anywhere.,2012-06-04 20:25:27.467000 UTC,10887815,689144,,0
18773117,noofloops count is larger than dgroute.Rows count,2012-12-03 01:36:33.717000 UTC,13675985,1849109,,0
32258082,Posted as answer,2014-01-27 17:57:08.993000 UTC,21372458,1380752,,0
44651207,Is base32 used for identifiy a File? never heard of it.,2015-01-25 18:25:42.996999 UTC,28139613,4492515,,0
61020348,"@WiktorStribiżew Do you mean: ^(?:(?=[^a-z]*[a-z])(?=[^A-Z]*[A-Z])(?=\D*\d)(?=.*[$@$!%*?&,;.:-_])[A-Za-z\d$@$!%*?&,;.:-_]+)?$",2016-04-19 11:53:02.170000 UTC,36717297,577805,,0
18198023,"Maybe the problem had something to do with 32bit/64bit *mismatch*. Although I made sure `cmd.exe` I was running was 64bit, when I run `python` later to report its exact version in my question the version information ended with `on win32` text. I can't reproduce it now - there's no `on win32` suffix any more. Additionally when looking at registry keys being modified by `ftype` command I see it modifies `Wow6432Node` counterparts, too. Maybe there was something wrong with `Wow6432Node` version of registry keys and `ftype` fixed this. However I remember 32bit keys were the same as 64bit ones...",2012-11-11 23:14:36.993000 UTC,13332403,95735,,0
1210868,This won't give the desired result.,2009-09-03 09:24:23.986999 UTC,1372316,40347,,0
60668150,"First, check if this is really the problem.",2016-04-10 16:12:34.150000 UTC,36531894,3179492,,0
36806402,"var obj = eval('{' + data + '}'); then
obj.result",2014-05-28 05:46:45.019999 UTC,23872127,2549098,,0
38484948,"Can you elaborate your question to be more specific? It is too general at this moment, checkout how other StackOverflow questions were asked. Welcome to SO.",2014-07-17 05:44:06.269999 UTC,24795625,1248913,,0
44419390,"ssh is the client and sshd is the server. To install `sshd` use `sudo apt-get install openssh-server`. When you created the user account for  `hduser`, you must have created a password. Do not confuse that with the empty passphrase you might have set for passwordless ssh from the `hduser` account to itself on localhost.",2015-01-18 23:36:12.710000 UTC,17335975,1333610,,2
5868081,If it were possible to change a font color I bet you would set it to red.,2011-03-07 07:24:37.203000 UTC,5216901,251311,,1
19537114,@MatsPetersson: Please do not answer a technical question on StackOverflow by (badly) quoting or referring to Wikipedia. Nothing good in favor of your reputation can come from this... I'd even like to ask you to delete your above answer -- it is so utterly wrong and can lead people down the wrong path!,2013-01-02 02:44:47.756999 UTC,14112064,359307,,0
62176531,I changed TimeUnit.HOURS.toMillis(6) to TimeUnit.SECONDS.toMillis(30) to not have to wait 6 hours. And yes I added the receiver in the AndroidManifest but nothing happens.,2016-05-19 16:13:48.282999 UTC,37299204,4491952,,0
63549460,"That should help: [https://docs.wso2.com/display/ESB490/Sample+18%3A+Transforming+a+Message+Using+ForEach+Mediator](https://docs.wso2.com/display/ESB490/Sample+18%3A+Transforming+a+Message+Using+ForEach+Mediator).
Just use get-property('theTokenizeProperty') in your case as the arg expression.",2016-06-27 13:41:03.132999 UTC,38055272,6408723,,0
5752551,"unfortunately the problem is still out there :( I checked every single part of the code and changed all the  session.beginTransaction().commit();
 to  session.getTransaction().commit();, but this situation happens again.",2011-02-26 16:56:42.609999 UTC,4771130,413832,,0
66557080,"@JoeBloggs now the current code should work for you , if it does not work  comment the wp_update_user() and comment out the commented lines after this function and it will do the job.",2016-09-21 20:21:57.400000 UTC,39544090,5321614,,0
62864838,Just wait 2 min  I am updating.,2016-06-08 06:18:50.447000 UTC,37694469,6223300,,0
54351966,"Yes this is the cause of the problem! As the last comment on this Issue thread tells, a fix to this is to use parseInt(val) on each coordinate and size you pass into the add_widget call. https://github.com/ducksboard/gridster.js/issues/166",2015-10-22 07:41:28.483000 UTC,25185671,435637,,0
11435867,"@danihp Good point, see my edit.",2012-02-01 22:01:31.776999 UTC,9103908,,user596075,0
49202736,I did something like that but getting 14 for n=5 . Here is my code :http://ideone.com/8zk4kI,2015-06-01 05:05:21.336999 UTC,30565730,4920123,,0
26614624,"For localized month names, use Thread.CurrentThread.CurrentCulture.DateTimeFormat.MonthNames.",2013-08-10 22:21:52.367000 UTC,812357,575471,,0
43904502,I'm sorry but if you have the example would help me so much,2015-01-02 18:26:38.806999 UTC,27515181,4245267,,0
47412029,Code in the `main() {}`,2015-04-14 18:35:30.509999 UTC,29629737,1349754,,0
67078857,"HttpServletRequest request;

HttpSession session = request.getSession();
session.setAttribute(""successMessage"", ""Employee added successfully."");

I tried this but its not working.",2016-10-06 12:56:35.707000 UTC,39896146,5533485,,0
67809928,So are the spaces in the assignments. Run your code through http://shellcheck.net/,2016-10-27 02:53:24.403000 UTC,40275308,14122,,6
14166524,"What you have is already Unicode, rather than a byte string in UTF-8. You can't further decode it. (Although you probably want to look at where you got the `u'\xe9'` from in the first place; it's a character you're unlikely to want.",2012-06-03 17:05:36.092999 UTC,10872208,110707,,1
43773458,Please print_r($query);,2014-12-28 18:42:21.960000 UTC,27679410,4382787,,1
55650356,Oh fine... Thanks for the edit @Cheersandhth.-Alf,2015-11-26 19:21:26.082999 UTC,33945117,5281962,,0
20780235,"oh wow... I just spent ~2 hours staring at this wondering what was wrong and it was a hidden character. Haha oh my, thank you very much I'm getting more errors but I'm going to re-type all of this. I don't know how this happened, it's typed up in Sublime",2013-02-12 11:21:27.289999 UTC,14830979,2012122,,0
15956063,"What is the usecase? IntIds were originally intended for Zope 3, where the object could be retrieved directly without destroying the acquisition chain; in Z2 it needs to store paths too just to be able to rebuild the context, so you could just use paths yourself instead of an intid.",2012-08-15 14:14:57.986999 UTC,11966097,100297,,0
23607876,True ... the else should NOT be there,2013-05-09 07:38:49.552999 UTC,16456772,894328,,0
51721077,"On our events you'll get a ticket with a QR Code in it, this QR Code is in fact a VCard, this contains your name and stuff, but also contains an attendeeguid. Now I managed to make the attendeeguid unique, so it can only be scanned once. But if the event for example last 2 days, it will give an error if the code is being scanned again on day 2...",2015-08-09 10:48:24.713000 UTC,31899112,5138192,,0
29263417,"As @HYRY suggests, preallocate the array first, although you will need to know the total size first. Problem is that when you do `a = np.concatenate((a, b))`, numpy creates an intermediate array with the concatenation of `a` and `b`, then points variable `a` to it, and if there are no other references to the old `a` it then gets garbage collected. But it requires, even if only for a split second, that you have twice as much memory as the final array.",2013-10-31 07:26:54.023000 UTC,19699127,110026,,4
37638806,@Ctrl_Alt_Defeat I can give it a go and let you know next week. Can you get different instances of `ITestClass` from the `container` and then calling the cached method returns the same cached results?,2014-06-21 20:08:12.072999 UTC,24284422,1515209,,0
64755362,"@RyanStewart, is it ok to use `@ComponentScan` in both contexts? When I tried to use it in the root context somehow all my beans were created a second time in the web context as well and I ended up with duplicate calls to some of my services.",2016-07-31 20:13:45.312999 UTC,7748108,474034,,0
21842598,"It's probably my own fault, but empty items can be ignored anywasy. Thanks :)",2013-03-15 19:44:16.872999 UTC,15440709,1822164,,0
39700573,float left is for inner divs? or for main container div?,2014-08-22 10:54:29.253000 UTC,25445230,1950906,,0
44118920,The filter method would still be more efficient than the `zipWithIndex`  approach proposed on the other answer.,2015-01-09 10:06:59.967000 UTC,27857878,764040,,4
72585868,"See under ""This question already has an answer here""",2017-03-11 09:56:04.957000 UTC,42733715,57695,,0
49091803,"This is a very old thread, I know, but it came up on my search and I wanted add this: When you first convert a .jpeg to a .png, the png will probably be much larger. But png's are very 'squishy' and easily compressed. Easy to use services like TinyPNG.com can dramatically reduce image size, especially if your image has large blocks of similar colors.",2015-05-28 13:35:49.539999 UTC,3815269,1541763,,1
8983785,JQuery is designed to be compatible in most browsers. Do you get any JavaScript errors?,2011-09-15 13:09:56.390000 UTC,7431283,938089,,0
67022666,why don't you use `RelativeLayout` ?,2016-10-05 07:18:35.086999 UTC,39867655,1761003,,0
3034024,whoops mixing up languages...  the first part is still valid.,2010-06-04 12:23:25.697000 UTC,2973903,350931,,0
44742790,Please clarify 1) I don't know the size of the array 2) doesn't seem to work correctly,2015-01-28 07:58:45.437000 UTC,28187221,2173917,,1
56354485,"What new have you done in this code? 
How is it different from the above code ?
If I am not understanding wrong, you have collated both pieces of code (Tag& Region) as one",2015-12-16 07:45:42.986999 UTC,34305946,2237769,,0
21337509,I consider it bad practice to generate js code like that. You have my downvote.,2013-03-01 09:11:06.867000 UTC,5171544,1353256,,0
29959503,Do you have the GD library installed?,2013-11-20 20:33:22.826999 UTC,20106374,616443,,0
43422488,"That worked. I had to try it a few times, but once I plased it in the <body>, beneath 'presult' it worked just fine.",2014-12-16 00:01:49.667000 UTC,27495249,4352058,,0
48328559,"@Fede actually the link in post was with `/edit` which lately get updated, I have corrected the link. Please note it just sort dd/mm/yyyy format dates.",2015-05-07 18:20:35.683000 UTC,12003401,821057,,1
30701027,"@sectus I'm really mostly concerned with MySQL's execution time, not communication time. I'm comparing 2 queries that return the same result, so the communication time should be the same.",2013-12-12 00:05:50.316999 UTC,19871019,631764,,0
34153361,Did you try _anything_?,2014-03-17 13:13:28.983000 UTC,22455239,447156,,2
45621073,It's a custom cell. image is an outlet I made,2015-02-22 20:44:20.352999 UTC,28662994,3784444,,0
52181567,"you can use update_at, it does require to define updated_at field in your table. It will meet the requirement that you want with less code.",2015-08-21 17:22:15.460000 UTC,32145531,4056231,,0
41627683,But one byte is NEVER one character in Java.  A character is always two bytes.,2014-10-21 22:24:29.336999 UTC,26497204,1081110,,0
47053501,"I have too many DOM to edit, can't it be using siblings()?",2015-04-04 04:53:07.183000 UTC,29442562,4553423,,0
69720295,Is there an error in the debug console of your browser?,2016-12-21 10:02:26.756999 UTC,41259335,2753802,,0
9890978,Take a look at [vimgolf](http://vimgolf.com/): people compete by trying to come up with the solution to text editing problems that require the less typing.,2011-11-09 21:40:21.907000 UTC,8070193,546861,,1
3354720,"@peaker: Not to my satisfaction.  Hayoo does a poor job at type search, particularly when the type is general or polymorphic.",2010-07-14 14:20:29.286999 UTC,3240594,216164,,0
9780042,"tks u so much, really save my day :)",2011-11-03 12:40:22.309999 UTC,7994936,905418,,0
52294408,"My mistake, @Kawu. Native query is an option for you? Do you think about create a new column with the `nbr` as VARCHAR type?",2015-08-25 13:22:27.576999 UTC,32093392,2387977,,0
36369383,"Thanks @BeatAlex... but what about early versions of Chrome, FireFox, Safari, Opera, etc... all those browser that *could* potentially fail if `.value` is used?",2014-05-15 09:29:03.066999 UTC,23674257,930393,,0
24148883,"This I know, it's just to test it out so that something gets printed in photoshop and I can tell what's going on (that was the idea anyway...)",2013-05-26 19:07:37.413000 UTC,16762697,2081451,,0
14222477,Thank you very much. Currently I can successfully receive expected response in proxy.  However there is another problem. The Post request becomes Get request after redirecting. Should I do any other things when it is Post request?,2012-06-06 02:05:17.049999 UTC,10902786,1140983,,0
46021659,"Thanks, this works.  Why does it lose reference to the image being set in storyboard after setting a custom controller class?  It doesn't lose reference to the tab bar name that's being set in the storyboard..",2015-03-05 14:24:29.403000 UTC,28869651,2368378,,0
38821652,"@UweRaabe the datatype is ""Double Precision"" for Firebird 1.5 and ""Money"" for SQLServer",2014-07-26 18:16:58.089999 UTC,24967376,1773514,,0
64004390,Hi. I broke the code that i shared in to multiple lines and finally got it to work. However the logic is still same as i was using earlier but still you helped too. So I take your answer as accepted. Thanks a lot. :),2016-07-10 15:50:48.119999 UTC,38281618,1593664,,0
35190285,"You forgot to close the `new Scanner();`. 
Make it:
`Scanner inputTwo = new Scanner( new File( ""continents.txt""));`",2014-04-12 17:59:36.953000 UTC,23033893,2381209,,0
23416725,Do not use this code for intervals longer than 1 day. *I hate trying to figure out what 63 days ago was!*,2013-05-02 20:05:10.193000 UTC,9888978,99923,,0
58914246,Your three `NSLog` statements are missing the needed argument.,2016-02-24 23:32:13.079999 UTC,35615340,1226963,,0
12182467,Thank you for your response...,2012-03-07 14:51:55.486999 UTC,9600928,1244671,,0
54302192,"Thanks for your answer.  Unfortunately, I am not entirely clear on how to splay a root and a right child, without having to deal with the characters ""in between"".  If you wouldn't mind, I'd appreciate greatly a little more detail there.  Thanks!",2015-10-21 02:55:26.382999 UTC,33250105,931760,,0
17657050,"So Caliburn does not use the ToString Method by default when displaying objects, good to know! I guess instead of a template I could also create a new .xaml 'containing that template' but being a view for the PlayerProfile model?",2012-10-22 12:53:27.259999 UTC,13011570,1514973,,0
39652002,I very much agree with George Stocker and i only whish that the guys who put forward the specs for the protocol i am implementing had done the same...,2014-08-21 05:12:55.753000 UTC,25402271,108390,,0
59538666,"true @jlew, very dumb of me, I changed it but now type error still remains. Interpolate error is gone.",2016-03-11 13:22:22.963000 UTC,35941290,4949116,,0
24754678,"@NilaniAlgiriyage : sorry about that. i usually say 'they' when in doubts. i thought `open('c1')` would not open the same file as `open('referrer.txt','rw')` ?",2013-06-14 13:53:09.726999 UTC,17109611,671543,,0
31600024,"Apart from unnecessary scripting to handle a display concern. Additionally, the map won't resize with the window in this implementation. To fix that, you'd need to add _more_ script to handle `window.onresize`.",2014-01-09 14:23:42.842999 UTC,21022648,621962,,0
69875916,"""I don't see nothing"". What do you expect to see? The code does not output anything. Please provide an [mcve]. The code you have shown is incomplete so it is not clear whether the missing parts are errors or intentionally left out - e.g. `usedNumbers`is never added to and `searchRnd` is never set to `false`.",2016-12-26 21:55:57.443000 UTC,41336641,3003365,,2
16796649,"@Sujay Hey, thanks a lot, you're awesome. I just have a doubt, in case I wanted to get rid of the calculate button, where should I place the new code? Again, thank you so much.",2012-09-18 20:19:57.869999 UTC,12483877,1680991,,0
45285810,"@hadley - thank you for this.  Do you know of any way to use your rvest program to pull out the data?  By the way, I love rvest!",2015-02-12 15:51:38.367000 UTC,28438010,4551499,,0
65323789,There's a slight bug where it will return today's date if you ask for the last occurrence of today's weekday.,2016-08-16 22:37:38.619999 UTC,38985379,3234,,0
62343439,Is there non numeric values in your sheets?,2016-05-24 16:14:42.369999 UTC,37416266,3072566,,0
70926494,"I'm going to spitball something, so take it with a grain of salt (and keep in mind the SAN comment). You make the request using `sensestandalone`, but the X.509 cert has *`CN=SenseStandalone`*. According to [RFC 6125, Section6.4.1](https://tools.ietf.org/html/rfc6125#section-6.4.1): *""If the DNS domain name ... is a ""traditional domain name"", then matching ... is performed by comparing the set of domain name labels using a case-insensitive ASCII comparison, as clarified by [DNS-CASE]""*. [DNS-CASE] is just lowercase. Can you breakpoint in `ssl.rb` and see what is going on in there?",2017-01-26 11:27:04.346999 UTC,41866679,608639,,0
14361283,I added some coding to my original post.please look,2012-06-12 08:04:32.132999 UTC,10992496,850307,,1
65646202,"Ah ok, thanks ;)",2016-08-25 17:27:44.480000 UTC,39150312,1415484,,0
15924993,That was it!  Thanks a lot Tauli. Im gonna read more about the system call now!,2012-08-14 12:19:05.539999 UTC,11951956,1133430,,0
29542529,"I am thinking this:  partials look a little messy to me.  Not sure if it is the best way to use them here, but moving on ... perhaps for jQuery instead of using actual jQuery code here I can create a viewHelper to say $this->getjQuery(""myCheckFieldMatch"") method where it will pull the actual jQuery string from elsewhere.  Doing so will move jQuery out of this file.  When it comes to forms, I have not been crazy about using PHP to generate HTML.  I've been using HTML to do HTML.  Maybe it is one of the necessary evils of using a framework.",2013-11-08 15:29:48.657000 UTC,19848066,2883328,,0
16485736,Valid point @gefei .. Map was just a suggestion. array of arrays lead to confusion sometimes.,2012-09-05 21:10:32.099999 UTC,12289808,723920,,0
48204712,Are you sure getContentResolver() is returning null?  Or perhaps is it the returned cursor that is null?,2015-05-05 05:09:58.496999 UTC,30033498,1715829,,0
19452665,Thanks a lot ! It work :),2012-12-28 15:22:34.092999 UTC,14071377,1934665,,0
15036728,"John, there everybody suggests about Redis which does not supports key- with multiple value. I have also used Tokyo Cabinet but slower than the above code.",2012-07-09 22:02:58.142999 UTC,11403479,772399,,0
47229207,Is there a reason you cannot use `End`?,2015-04-09 12:34:14.690000 UTC,29538413,2422013,,0
44102942,Why don't you use css's `@media print` and create two classes `.no-print { display: none; }` and `.print { display: block; }`. Assign the classes accordingly to your section. Open print preview and you should only see the sections marked with `.print`...,2015-01-08 21:07:05.539999 UTC,27849430,1680836,,2
34359651,"Yes, and i tried the `api.google.com/.... ` one no difference. Is it something to do with cross domains?",2014-03-22 01:25:44.947000 UTC,22568754,965921,,0
22672608,thanks for your info,2013-04-10 05:30:29.490000 UTC,15917410,538669,,0
34523164,Thank you good sir! (I will mark the answer as correct in 11 minutes),2014-03-26 14:39:42.306999 UTC,22664353,2857792,,0
17510918,Very peculiar. Is there an example file that you can put somewhere for us to sniff around?,2012-10-16 20:26:28.657000 UTC,12919473,427332,,0
36422936,@MattDMo prettify is working fine though,2014-05-16 18:44:06.612999 UTC,23701938,3641556,,0
49280449,You need to show some code or research effort in your question.,2015-06-02 20:46:00.506999 UTC,30606160,3370788,,0
63216206,@MaximG i enable instant-run,2016-06-17 11:40:51.453000 UTC,37880487,,user5722294,0
59295899,@alexis I need some time to think about this.,2016-03-05 12:16:03.957000 UTC,35795110,5404527,,0
40751447,"Step one works, it tells me that pip is already up to date and performs a cleanup.

For step two... I get something which roughly translates to ""'pip' hasn't been recognized as an internal or external command, an executable programme or a command file.""",2014-09-24 13:50:08.059999 UTC,26018386,4074733,,0
39593719,I've added the code on how I add it to the datagridview,2014-08-19 15:35:41.056999 UTC,25387236,3956895,,0
10751467,you are welcome,2011-12-28 08:18:37.917000 UTC,8559287,504213,,0
71853230,"that's fine. Thank you very much. However I have two problems. First is that I have made the question in that sense, but actually I wanted to retain the others values, i.e. the values with NaN in column 2. My second problem is that df2 has many columns (63). So doing it that way makes me to delete all the added columns, something quite awful....",2017-02-20 17:49:21.990000 UTC,42350937,7510900,,0
44589441,"""If your compiler accepts the declaration of y and later tells you that y is an array of runtime bound, it is not a C++ compiler.""  — This part is not true, a conforming implementation (compiler) is expressly permitted to ""accept"" (i.e. compile and/or execute) ill-formed input by the way of extensions, see e.g. 1.4/8 in the N4296 draft. The implementation **is** required to issue a diagnostic in this case, and GCC and clang do fail to issue a warning for variable-length arrays unless the -pedantic option is added to the invocation.",2015-01-23 10:17:36.913000 UTC,28081301,4083309,,0
31925096,"Want to clarify, it seems it works on localhost, but not from remote.",2014-01-18 06:02:35.437000 UTC,21178988,3109149,,0
55760393,"I really apreciate your help, but I can not get it working. I have no idea of where I need to put your example in my script. I've tried what you explained but it does not work. Are you willing to show me how i must use it together? Anyway thanks for your help and quick answers..",2015-11-30 15:42:33.536999 UTC,34001269,1796805,,0
9272196,"@sims Hashing is good if you want to VERIFY correctness of a password. The client is about to SEND the password to the server, so hashing is not enough. You have to store it in a bidirectional way.",2011-10-03 12:24:25.536999 UTC,3824590,163454,,15
3815063,"What the... why does the PHP manual think ""data structures"" is a single word ""datastructures""?",2010-09-02 20:45:48.779999 UTC,3631057,106224,,3
54551247,"Without the ListView it all worked perfectly smooth, and since I got an exact amount of rows, I decided to give up on the ListView and draw the widgets manually in the xml. It's not the cleanest solution but it fits my current requirement. Thanks for the help!",2015-10-27 21:19:21.306999 UTC,33375484,5280641,,0
49556540,Could you edit your question and include an example of how the rewrite  should work ?,2015-06-10 08:36:05.579999 UTC,30744261,814735,,0
71172222,@Inian typing mistake 'S' after red,2017-02-02 08:55:41.193000 UTC,41996121,4506109,,0
62726318,"Worth noting that the same question was asked for c#, and the same solution I proposed was accepted http://stackoverflow.com/questions/12407730/finding-skyline-set",2016-06-03 19:16:25.263000 UTC,37580795,4734216,,1
3309103,"There are two things.

1. You need to make Http Call instead of like that - http://www.mobileorchard.com/tutorial-json-over-http-on-the-iphone/
2. You need a JSON Library - Go here and do Option 1 http://code.google.com/p/json-framework/wiki/InstallationInstructions",2010-07-09 03:35:06.417000 UTC,3185699,28843,,0
15813863,"My bad. It does print out the ""Validation passed."" I forgot to add the exit;",2012-08-09 13:06:51.957000 UTC,11883587,1584554,,0
34563045,"You made a lot of wrong assumptions.  For example:  I know we can sent custom data only via BLE.  Do research on networking via bluetooth on iOS.  Break down your research on individual topic: averagePowerForChannel, sending data via bluetooth, etc.",2014-03-27 11:59:05.240000 UTC,22686585,523234,,0
58912745,`Array.wrap(nil)` returns `[]` not `nil` :/,2016-02-24 22:30:03.382999 UTC,33746961,1550927,,0
24509665,"Yes, I just put 2 as a scale in this example not to complicate the code as it was not the relevant part of the question. Thank you anyways :p",2013-06-06 18:39:24.400000 UTC,16964627,1339297,,0
71000119,Try to save to some other path where you had saved at the past just for testing access.,2017-01-28 11:43:24.407000 UTC,41908628,1812255,,0
22232079,why don't you use log4net for any else log tool rather than managing by yourself?,2013-03-27 16:27:44.769999 UTC,15664076,783681,,5
45061561,"@Jaison Infact I didn't use this module before. But I hope there might be some permission settings for that. Create role and assign users to them for those you want give permissions to access this content management. If I got a chance today, I'll try to do that for you.",2015-02-06 05:51:04.917000 UTC,28338362,3249111,,1
33932113,Try asking this question on [SuperUser](http://superuser.com) instead of StackOverflow.,2014-03-11 14:15:15.503000 UTC,22325815,3115685,,0
49801584,"I had to update, it worked after all. Anyway, I'll leave my answer up for those that need it, especially with other alternative string classes. However, please do answer with your two solutions. The internet folks only recommend stringstream, which makes a number of us twitch involuntarily, not certain why (on either count).",2015-06-17 00:17:12.607000 UTC,30880152,472647,,0
15064237,"You can convert `File.length()` to the appropriate size byte array and use that (`Long.SIZE` tells you the number of bits, with a little math you can get the number of bytes) -- check out [this SO thread](http://stackoverflow.com/questions/4299111/convert-long-to-byte-array-and-add-it-to-another-array) on how to do the long->byte array conversion",2012-07-10 19:49:10.403000 UTC,11420462,20322,,0
39845848,"Yes, but if we defined font size then our text will not fit into field in case of long size text. So I have set font size to 0 and its working fine. But in my case pdf showing larger font at the time of PDF open and when we click on text box then it become smaller.",2014-08-27 09:09:18.839999 UTC,25398992,3937806,,0
9333907,Its not only performance. Sometimes you just don't want those properties there at all (for example when implementing a hash table you don't want any extraneous keys),2011-10-06 18:57:44.072999 UTC,7676833,90511,,0
2184932,"I'm getting back ""thisMovie('flashobject') is undefined"" when the button is clicked.",2010-02-09 15:01:27.532999 UTC,2229766,269507,,0
12438166,"I've updated my answer. My should compile w/o any problems. If you still experience issues, then your should check your other code  pieces (change `{""file1"",""file2"".""file3""};` to `{""file1"",""file2"",""file3""};`.",2012-03-19 15:45:45.450000 UTC,9741803,396949,,0
14580377,I guess the problem is with `br['status'] = 'mechanize test'`,2012-06-20 19:05:06.286999 UTC,11126235,,user372551,0
25555144,See [`malloc()`](http://en.cppreference.com/w/c/memory/malloc).,2013-07-10 08:21:16.602999 UTC,17565658,1033896,,5
14277790,well thanks for the help but can u get me some help with how will i check between the two array's above that which word was entered in last activity so it can show the exact meaning of the word in the present activity?,2012-06-08 00:27:59.822999 UTC,10941250,1362242,,0
